Image_Path,Ground_Truth,Inference,Position,Compression_Level,Movie_Name
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_top_start_224_0.png,45.30889,69.9876,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500__start_224_224.png,7.186947,20.071665,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500__start_224_448.png,7.333818,25.317202,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_bottom_start_224_672.png,0.0,30.884197,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_top_start_448_0.png,49.780193,74.938965,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500__start_448_224.png,6.145877,11.162245,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500__start_448_448.png,20.681856,31.730743,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_bottom_start_448_672.png,0.70245,68.195,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_top_start_672_0.png,40.846813,58.573326,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500__start_672_224.png,34.7171,27.922888,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500__start_672_448.png,18.634323,38.38587,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_bottom_start_672_672.png,19.552107,66.96643,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_top_start_896_0.png,12.772996,14.834169,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500__start_896_224.png,10.795278,92.50856,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_center__start_896_448.png,20.575836,13.992352,Center,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_127_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame1500_bottom_start_896_672.png,14.684892,26.816502,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_left_top_start_0_0.png,47.55619,46.334633,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_left__start_0_224.png,44.64424,13.238819,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_left__start_0_448.png,58.541965,37.610638,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_left_bottom_start_0_672.png,52.76921,70.68593,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_top_start_1120_0.png,2.476964,98.26481,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_1120_224.png,15.15052,56.79848,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_1120_448.png,10.40131,51.508957,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_bottom_start_1120_672.png,9.783308,24.86406,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_top_start_1344_0.png,7.849075,88.06241,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_1344_224.png,11.213897,5.2039433,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_1344_448.png,8.933137,6.3586807,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_bottom_start_1344_672.png,5.112428,15.443966,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_right_top_start_1568_0.png,36.89346,78.71799,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_right__start_1568_224.png,9.355196,41.09548,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_right__start_1568_448.png,5.525027,41.0949,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_right_bottom_start_1568_672.png,23.594912,28.19318,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_top_start_224_0.png,46.218964,26.869316,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_224_224.png,41.08665,6.9431286,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_224_448.png,38.82608,43.048912,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_bottom_start_224_672.png,42.615746,25.041573,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_top_start_448_0.png,43.909485,73.554886,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_448_224.png,24.902428,80.10332,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_448_448.png,13.976442,23.020351,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_bottom_start_448_672.png,32.717655,54.5755,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_top_start_672_0.png,45.118877,44.78947,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_672_224.png,46.667595,84.66283,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_672_448.png,28.346579,49.885666,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_bottom_start_672_672.png,10.288395,35.179047,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_top_start_896_0.png,37.30447,64.72458,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250__start_896_224.png,5.153985,15.933215,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_center__start_896_448.png,7.12074,12.937156,Center,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_122_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame250_bottom_start_896_672.png,9.122976,10.724329,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_left_top_start_0_0.png,30.88185,6.35731,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_left__start_0_224.png,24.538525,23.398748,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_left__start_0_448.png,22.256613,6.8612866,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_left_bottom_start_0_672.png,30.408148,8.366205,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_top_start_1120_0.png,33.4111,35.45826,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_1120_224.png,19.436012,4.031207,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_1120_448.png,0.0,18.17253,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_bottom_start_1120_672.png,7.443565,52.773987,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_top_start_1344_0.png,29.398455,6.1275806,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_1344_224.png,27.86875,23.811176,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_1344_448.png,26.954817,22.976389,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_bottom_start_1344_672.png,29.711702,24.146748,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_right_top_start_1568_0.png,24.774195,9.707134,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_right__start_1568_224.png,31.61315,4.791816,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_right__start_1568_448.png,29.47005,3.9974,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_right_bottom_start_1568_672.png,35.724342,5.2406244,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_top_start_224_0.png,19.873606,30.03769,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_224_224.png,32.16889,37.520245,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_224_448.png,27.383596,6.8056555,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_bottom_start_224_672.png,21.636387,4.861934,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_top_start_448_0.png,36.09171,4.667587,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_448_224.png,21.880339,15.618928,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_448_448.png,8.523685,27.44209,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_bottom_start_448_672.png,5.03483,65.368744,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_top_start_672_0.png,1.482331,8.52448,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_672_224.png,3.417639,6.1263456,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_672_448.png,3.487117,78.944534,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_bottom_start_672_672.png,10.07648,91.53163,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_top_start_896_0.png,5.318736,6.628537,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500__start_896_224.png,0.247132,14.3766,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_center__start_896_448.png,0.0,14.3829,Center,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_123_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame500_bottom_start_896_672.png,6.930174,29.840385,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_left_top_start_0_0.png,46.956398,65.283325,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_left__start_0_224.png,50.329166,35.41582,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_left__start_0_448.png,32.56466,27.391945,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_left_bottom_start_0_672.png,32.658253,79.47287,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_top_start_1120_0.png,0.0,79.08062,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_1120_224.png,0.0,6.879941,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_1120_448.png,0.0,6.8967786,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_bottom_start_1120_672.png,2.138202,10.008131,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_top_start_1344_0.png,0.0,80.27263,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_1344_224.png,2.861191,7.9509463,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_1344_448.png,0.093286,10.0133,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_bottom_start_1344_672.png,10.047853,13.26344,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_right_top_start_1568_0.png,20.149834,62.699654,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_right__start_1568_224.png,10.303812,32.063473,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_right__start_1568_448.png,12.374839,52.966793,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_right_bottom_start_1568_672.png,11.980497,63.405167,Corner,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_top_start_224_0.png,38.398064,24.047434,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_224_224.png,36.7343,34.488495,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_224_448.png,33.204426,44.44884,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_bottom_start_224_672.png,34.102524,53.973854,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_top_start_448_0.png,46.51141,98.7555,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_448_224.png,36.921734,63.3252,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_448_448.png,9.454799,23.550337,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_bottom_start_448_672.png,5.778362,81.23956,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750_top_start_672_0.png,35.444153,50.291466,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_672_224.png,30.160946,83.34302,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
/Users/kajsalidin/Desktop/nr-vqa-vmaf/images_TEST_comp_crop_png/TEST_124_compressed_50_karsten-og-petras-vidunderlige-jul.mp4_frame750__start_672_448.png,0.0,58.968895,Edge,50,karsten-og-petras-vidunderlige-jul.mp4
